Type,Address,ZIP,Purchase Amt,Purchase Down %,1st Amount,2nd Amount,CLTV %,Purchase Date,Purchase Type,City,Owner Occ?,Listed for Sale?
CND,430 CLINTON AVE 2A,11238,760000,15,646000,,79,3/16/2022,Market,BROOKLYN,0,0
CND,430 CLINTON AVE 2G,11238,660000,20,528000,,70,9/7/2022,Market,BROOKLYN,1,0
CND,466 WASHINGTON AVE 2,11238,1985587,21,1560000,,71,10/27/2022,Market Flip,BROOKLYN,0,0
CND,461 WASHINGTON AVE 3,11238,2250000,100,,,0,4/21/2022,Market,BROOKLYN,1,0
CND,461 WASHINGTON AVE 1,11238,2175000,40,1305000,,55,7/14/2022,Market,BROOKLYN,0,0
SFR,62 CAMBRIDGE PL,11238,4000000,30,2800000,,64,7/28/2022,Market,BROOKLYN,0,0
SFR,43 CAMBRIDGE PL,11238,2324000,100,2482000,,52,5/9/2022,Market,BROOKLYN,0,0
SFR,29 CAMBRIDGE PL,11238,4750000,100,,,0,6/1/2022,Market,BROOKLYN,1,0
SFR,360 GRAND AVE,11238,2900000,58,1231542,,43,8/16/2022,Market,BROOKLYN,0,0
SFR,218 GREENE AVE,11238,2995000,85,440053,,14,11/22/2022,Market,BROOKLYN,0,0
CND,252 GREENE AVE 1C,11238,640000,40,384000,52930,66,10/11/2022,Market,BROOKLYN,1,0
CND,270 GREENE AVE 2A,11238,1115000,20,892000,,75,8/11/2022,Market,BROOKLYN,1,0
CND,260 GREENE AVE 1,11238,1825000,30,1285685,,71,4/11/2022,Market,BROOKLYN,1,0
CND,264 GREENE AVE 1,11238,1775000,62,670000,,30,2/7/2022,Market,BROOKLYN,1,0
CND,105 LEXINGTON AVE 1B,11238,1115000,27,815000,,67,6/9/2022,Market,BROOKLYN,1,0
CND,105 LEXINGTON AVE 4D,11238,1940000,28,1400000,,79,8/19/2022,Market,BROOKLYN,0,0
CND,319 GRAND AVE 319B,11238,1075000,20,860000,,77,11/10/2022,Market,BROOKLYN,1,0
CND,1 QUINCY ST A2,11238,594995,20,475996,,79,8/24/2022,Market,BROOKLYN,1,0
CND,1 QUINCY ST A1,11238,430000,20,344000,,74,8/12/2022,Market,BROOKLYN,1,0
CND,315 GATES AVE 2H,11216,522500,20,416000,,75,5/27/2022,Market,BROOKLYN,0,0
CND,315 GATES AVE 4B,11216,765000,40,459000,,60,8/25/2022,Market,BROOKLYN,1,0
CND,315 GATES AVE 4G,11216,975000,20,780000,,69,2/17/2022,Market,BROOKLYN,1,0
CND,315 GATES AVE 5A,11216,765000,33,515000,,64,8/29/2022,Market,BROOKLYN,1,0
CND,315 GATES AVE 4N,11216,632000,10,568800,,92,10/25/2022,Market,BROOKLYN,1,0
CND,315 GATES AVE 5D,11216,548000,10,493200,,88,6/17/2022,Market,BROOKLYN,0,0
CND,315 GATES AVE 6C,11216,1415000,30,990000,,77,9/7/2022,Market,BROOKLYN,0,0
CND,315 GATES AVE 6R,11216,850000,34,560000,,33,1/7/2022,Market,BROOKLYN,0,0
CND,140 QUINCY ST 1,11216,1610000,25,1207500,,88,7/15/2022,Market,BROOKLYN,0,0
CND,140 QUINCY ST 5,11216,798000,21,631200,,70,3/30/2022,Market,BROOKLYN,1,0
CND,474 WAVERLY AVE 1,11238,1720000,25,1290000,,70,12/21/2022,Market,BROOKLYN,0,0
CND,473 CLINTON AVE 3,11238,799000,20,639200,,71,2/8/2022,Market,BROOKLYN,0,0
CND,226 SAINT JAMES PL 2L,11238,1185000,20,948000,,74,3/9/2022,Market,BROOKLYN,0,0
CND,483 WASHINGTON AVE 4B,11238,1253000,100,,,0,9/2/2022,Market,BROOKLYN,0,0
CND,201 SAINT JAMES PL 4B,11238,1510000,20,1208000,,75,1/7/2022,Market,BROOKLYN,0,0
CND,396 FRANKLIN AVE 1,11238,1415000,36,905600,,65,2/23/2022,Market,BROOKLYN,0,0
CND,82 IRVING PL 2C,11238,595000,50,295000,,44,5/10/2022,Market,BROOKLYN,0,0
CND,82 IRVING PL 3C,11238,975000,20,780000,85200,82,3/22/2022,Market,BROOKLYN,0,0
CND,516 CLASSON AVE 6B,11238,1285000,39,785000,,60,7/8/2022,Market,BROOKLYN,1,0
SFR,156 PUTNAM AVE,11216,17200000,100,,,0,7/15/2022,Market,BROOKLYN,1,0
CND,186 PUTNAM AVE 4B,11216,457500,30,,,0,11/10/2022,Market,BROOKLYN,0,0
CND,1192 BEDFORD AVE 3A,11216,500000,36,320000,,63,7/11/2022,Market,BROOKLYN,1,0
CND,1192 BEDFORD AVE 2A,11216,475000,66,160000,,32,10/25/2022,Market,BROOKLYN,0,0
SFR,24 JEFFERSON AVE,11238,2725000,20,2180000,,82,1/24/2022,Market,BROOKLYN,0,0
CND,164 S OXFORD ST 1B,11217,1995000,100,,,0,9/26/2022,Market,BROOKLYN,0,0
CND,531 VANDERBILT AVE 4C,11238,470000,45,258500,,52,4/4/2022,Market,BROOKLYN,1,0
CND,531 VANDERBILT AVE 6A,11238,700000,20,560000,,80,7/8/2022,Market,BROOKLYN,0,0
CND,500 WAVERLY AVE 2C,11238,1670000,60,661782,,39,5/16/2022,Market,BROOKLYN,0,0
CND,500 WAVERLY AVE 2H,11238,1346000,22,1050000,,79,1/25/2022,Market,BROOKLYN,0,0
CND,500 WAVERLY AVE 5A,11238,1924500,100,,,0,5/5/2022,Market,BROOKLYN,0,0
CND,500 WAVERLY AVE 6G,11238,605000,25,453750,,42,5/4/2022,Market,BROOKLYN,0,0
CND,888 FULTON ST 2A,11238,720000,100,,,0,2/15/2022,Market,BROOKLYN,0,0
CND,545 WASHINGTON AVE 204,11238,1130000,25,847500,,68,2/9/2022,Market,BROOKLYN,0,0
CND,545 WASHINGTON AVE 208,11238,1250000,20,1000000,,75,8/10/2022,Market,BROOKLYN,0,0
CND,545 WASHINGTON AVE 305,11238,1215000,100,,,0,2/1/2022,Market,BROOKLYN,0,0
CND,545 WASHINGTON AVE 601,11238,1231900,100,,,0,12/30/2022,Market,BROOKLYN,1,0
CND,545 WASHINGTON AVE 606,11238,1285000,25,963750,,72,1/4/2022,Market,BROOKLYN,0,0
CND,76 LEFFERTS PL 76-3C,11238,950000,,656250,,75,6/9/2022,NonMarket-Trust,BROOKLYN,0,0
CND,88 LEFFERTS PL 88-1B,11238,889000,30,622300,,66,5/17/2022,Market,BROOKLYN,0,0
CND,92 LEFFERTS PL 2,11238,1275000,81,243078,,18,3/4/2022,Market,BROOKLYN,0,0
CND,88 LEFFERTS PL 88-3B,11238,1999000,58,842000,,44,8/25/2022,Market,BROOKLYN,0,0
CND,94 LEFFERTS PL 1,11238,1845000,25,1383750,,68,1/13/2022,Market,BROOKLYN,0,0
CND,208 LEFFERTS PL 2,11238,749000,100,,,0,7/18/2022,Market,BROOKLYN,0,0
CND,176 LEFFERTS PL 2,11238,700000,25,525000,,78,4/20/2022,Market,BROOKLYN,0,0
CND,8 VANDERBILT AVE 3A,11205,950000,10,855000,,80,9/22/2022,Market,BROOKLYN,0,0
CND,8 VANDERBILT AVE 4F,11205,665000,20,532000,,69,4/25/2022,Market,BROOKLYN,1,0
CND,8 VANDERBILT AVE 7A,11205,985000,20,788000,,74,1/3/2022,Market,BROOKLYN,0,0
CND,8 VANDERBILT AVE 9F,11205,750000,100,,,0,8/2/2022,Market,BROOKLYN,0,0
CND,122 ADELPHI ST 7B,11205,1349000,100,,,0,6/29/2022,Market,BROOKLYN,1,0
CND,122 ADELPHI ST 8A,11205,975000,44,549000,,47,2/10/2022,Market,BROOKLYN,0,0
CND,176 JOHNSON ST 3F,11201,675000,100,,,0,3/29/2022,Market,BROOKLYN,1,0
CND,176 JOHNSON ST 7G,11201,600000,33,400000,,61,9/15/2022,Market,BROOKLYN,0,0
CND,176 JOHNSON ST 7D,11201,805000,10,724500,,78,5/25/2022,Market,BROOKLYN,1,0
CND,176 JOHNSON ST 8B,11201,687000,10,618300,,91,10/6/2022,Market,BROOKLYN,0,0
CND,176 JOHNSON ST 8C,11201,780000,20,624000,,71,7/20/2022,Market,BROOKLYN,1,0
CND,176 JOHNSON ST 8G,11201,590000,41,350000,,56,9/15/2022,Market,BROOKLYN,0,0
CND,365 BRIDGE ST 2E,11201,999000,25,749250,,67,11/4/2022,Market,BROOKLYN,0,0
CND,365 BRIDGE ST 2N,11201,1295000,25,971250,,75,6/29/2022,Market,BROOKLYN,0,0
CND,365 BRIDGE ST 3L,11201,760000,10,684000,,79,8/2/2022,Market,BROOKLYN,0,0
CND,365 BRIDGE ST 4A,11201,1420000,42,820000,,53,2/25/2022,Market,BROOKLYN,1,0
CND,365 BRIDGE ST 5H,11201,999500,45,550000,,54,1/4/2022,Market,BROOKLYN,0,0
CND,365 BRIDGE ST 8B,11201,1285000,100,,,0,2/15/2022,Market,BROOKLYN,0,0
CND,365 BRIDGE ST 8G,11201,1010000,20,808000,,73,4/8/2022,Market,BROOKLYN,1,0
CND,365 BRIDGE ST 9E,11201,1040000,10,935896,,79,10/4/2022,Market,BROOKLYN,0,0
CND,365 BRIDGE ST 11A,11201,1265000,35,822250,,62,6/6/2022,Market,BROOKLYN,0,0
CND,365 BRIDGE ST 11H,11201,1550000,20,1240000,,73,1/14/2022,Market,BROOKLYN,1,0
CND,365 BRIDGE ST 12L,11201,940000,11,840000,,85,8/23/2022,Market,BROOKLYN,0,0
CND,365 BRIDGE ST 13E,11201,1225000,100,,,0,5/10/2022,Market,BROOKLYN,0,0
CND,365 BRIDGE ST 18E,11201,1645500,30,1151850,,70,7/12/2022,Market,BROOKLYN,1,0
CND,150 MYRTLE AVE 304,11201,681000,10,612900,,86,5/6/2022,Market,BROOKLYN,1,0
CND,150 MYRTLE AVE 302,11201,542500,63,200000,,35,2/24/2022,Market,BROOKLYN,0,0
CND,150 MYRTLE AVE 301,11201,755000,25,566250,,68,12/14/2022,Market,BROOKLYN,0,0
CND,150 MYRTLE AVE 603,11201,1556000,100,,,0,4/13/2022,Market,BROOKLYN,0,0
CND,150 MYRTLE AVE 1407,11201,815000,20,652000,,87,9/13/2022,Market,BROOKLYN,0,0
CND,150 MYRTLE AVE 2004,11201,930000,64,339000,80000,45,2/25/2022,Market,BROOKLYN,1,0
CND,150 MYRTLE AVE 2303,11201,1325000,20,1060000,,81,6/2/2022,Market,BROOKLYN,0,0
CND,150 MYRTLE AVE 2603,11201,1350000,100,,,0,8/25/2022,Market,BROOKLYN,0,0
CND,150 MYRTLE AVE 2602,11201,645000,25,483750,,75,7/7/2022,Market,BROOKLYN,0,0
CND,150 MYRTLE AVE 2804,11201,925000,41,550000,,59,3/1/2022,Market,BROOKLYN,1,0
CND,150 MYRTLE AVE 3203,11201,2025000,20,1620000,,81,7/20/2022,Market Flip,BROOKLYN,0,0
CND,150 MYRTLE AVE 3207,11201,1795000,25,1346250,,75,7/21/2022,Market,BROOKLYN,0,0
CND,159 CARLTON AVE 1B,11205,1800000,22,1400000,,69,5/31/2022,Market,BROOKLYN,0,0
CND,161 ADELPHI ST 1,11205,665000,100,399000,,45,1/10/2022,Market,BROOKLYN,0,0
CND,161 ADELPHI ST 3,11205,860000,30,602000,,69,12/20/2022,Market,BROOKLYN,0,0
CND,174 VANDERBILT AVE 212,11205,1347500,21,1060000,,79,7/6/2022,Market,BROOKLYN,1,0
CND,174 VANDERBILT AVE 308,11205,1480000,100,,,0,9/12/2022,Market,BROOKLYN,0,0
CND,181 CLERMONT AVE 406,11205,885000,100,,,0,6/8/2022,Market,BROOKLYN,0,0
CND,230 ASHLAND PL 10C,11217,1220000,100,,,0,8/10/2022,Market,BROOKLYN,0,0
CND,230 ASHLAND PL 15D,11217,1265000,26,929775,,73,6/17/2022,Market,BROOKLYN,0,0
CND,230 ASHLAND PL 16A,11217,1208000,100,,,0,9/22/2022,Market,BROOKLYN,0,0
CND,230 ASHLAND PL 15B,11217,1140000,28,825000,,69,12/2/2022,Market,BROOKLYN,0,0
CND,230 ASHLAND PL 17C,11217,1350000,20,1080000,,77,8/9/2022,Market,BROOKLYN,1,0
CND,230 ASHLAND PL 23A,11217,1325000,38,825000,,61,9/7/2022,Market,BROOKLYN,0,0
CND,4 S PORTLAND AVE 1,11217,1890000,25,1417500,,74,8/19/2022,Market,BROOKLYN,0,0
CND,4 S PORTLAND AVE 4,11217,1970000,100,,,0,6/29/2022,Market,BROOKLYN,0,0
SFR,6 S OXFORD ST,11217,7900000,85,1192880,,20,8/4/2022,Market,BROOKLYN,0,0
SFR,45 S OXFORD ST,11217,4750000,20,3800000,,72,2/24/2022,Market,BROOKLYN,0,0
CND,69 S OXFORD ST 6B,11217,1655000,14,1430000,,94,7/25/2022,Market,BROOKLYN,0,0
CND,280 CARLTON AVE 1,11205,1260000,25,945000,,69,8/8/2022,Market,BROOKLYN,1,0
CND,96 ROCKWELL PL 5B,11217,675000,6,635850,,86,4/19/2022,Market,BROOKLYN,1,0
CND,96 ROCKWELL PL 9C,11217,1300000,41,767000,,53,3/16/2022,Market,BROOKLYN,1,0
CND,96 ROCKWELL PL 10C,11217,1450000,24,1109250,,76,4/19/2022,Market,BROOKLYN,0,0
CND,1 HANSON PL 11E,11243,537500,20,430000,,80,8/22/2022,Short Sale,BROOKLYN,1,0
CND,1 HANSON PL 12D,11243,1125000,100,,,0,6/1/2022,Market,BROOKLYN,0,0
CND,1 HANSON PL 12B,11243,995000,81,184239,,17,12/5/2022,Market,BROOKLYN,0,0
CND,1 HANSON PL 13D,11243,1102500,30,770000,,70,7/8/2022,Market,BROOKLYN,1,0
CND,1 HANSON PL 13J,11243,14250000,95,750000,,44,10/14/2022,Market,BROOKLYN,0,0
CND,1 HANSON PL 14H,11243,1895000,100,354682,,19,7/6/2022,Market,BROOKLYN,1,0
CND,1 HANSON PL 15D,11243,1070000,21,848000,,77,1/25/2022,Market,BROOKLYN,0,0
CND,1 HANSON PL 15K,11243,1530000,20,1224000,,71,4/25/2022,Market,BROOKLYN,0,0
CND,1 HANSON PL 16K,11243,1699000,28,1220000,,71,6/17/2022,Market,BROOKLYN,0,0
CND,1 HANSON PL 18G,11243,1915000,25,1436250,,75,3/7/2022,Market,BROOKLYN,1,0
CND,1 HANSON PL 21E,11243,1400000,100,,,0,7/21/2022,Market,BROOKLYN,0,0
CND,1 HANSON PL 22D,11243,2331200,20,1864950,,72,6/15/2022,Market,BROOKLYN,1,0
CND,1 HANSON PL 24D,11243,1850000,100,,,0,10/12/2022,Market,BROOKLYN,1,0
CND,1 HANSON PL 25B,11243,1340000,60,535000,,37,7/25/2022,Market,BROOKLYN,0,0
CND,1 HANSON PL 28A,11243,3200000,100,,,0,2/28/2022,Market,BROOKLYN,0,0
CND,383 CARLTON AVE 9E,11238,1486000,100,,,0,2/8/2022,Market,BROOKLYN,0,0
CND,26 BROADWAY 404,11249,860000,27,630000,,72,10/4/2022,Market,BROOKLYN,1,0
CND,26 BROADWAY 601,11249,1585000,20,1268000,,83,9/26/2022,Market,BROOKLYN,1,0
CND,60 BROADWAY 3K,11249,1210000,46,650000,,51,6/8/2022,Market,BROOKLYN,0,0
CND,60 BROADWAY 5F,11249,1700000,100,1360000,,75,1/6/2022,Market,BROOKLYN,1,0
CND,60 BROADWAY 6E,11249,1185000,100,,,0,7/7/2022,Market,BROOKLYN,1,0
CND,60 BROADWAY 7J,11249,2590000,20,2072000,,75,6/16/2022,Market,BROOKLYN,0,0
CND,60 BROADWAY 8B,11249,1565000,52,750000,,46,2/17/2022,Market,BROOKLYN,1,0
CND,60 BROADWAY 8F,11249,1762000,20,1409600,,75,4/5/2022,Market,BROOKLYN,1,0
CND,60 BROADWAY 8M,11249,1260000,20,1008000,,82,7/8/2022,Market,BROOKLYN,0,0
CND,60 BROADWAY 9E,11249,1475000,88,180000,,12,10/18/2022,Market,BROOKLYN,1,0
CND,60 BROADWAY 10H,11249,1450000,20,1160000,,74,4/8/2022,Market,BROOKLYN,1,0
CND,138 BROADWAY 4B,11211,999000,20,799200,,76,11/14/2022,Market,BROOKLYN,0,0
CND,170 BROADWAY 3A,11211,1100000,20,880000,,85,10/13/2022,Market,BROOKLYN,0,0
CND,446 KENT AVE 2G,11249,1950000,100,,,0,7/19/2022,Market,BROOKLYN,0,0
CND,446 KENT AVE 6B,11249,1210000,20,968000,,78,12/30/2022,Market,BROOKLYN,1,0
CND,446 KENT AVE 10C,11249,1130000,62,430000,,30,9/20/2022,Market,BROOKLYN,0,0
CND,440 KENT AVE 4E,11249,1259000,35,822375,,56,1/5/2022,Market,BROOKLYN,1,0
CND,440 KENT AVE 7A,11249,1530000,44,850000,,52,1/28/2022,Market,BROOKLYN,1,0
CND,440 KENT AVE 6D,11249,1400000,29,1000000,,68,6/30/2022,Market,BROOKLYN,1,0
CND,440 KENT AVE 7B,11249,1900000,15,1615000,,80,11/30/2022,Market,BROOKLYN,0,0
CND,440 KENT AVE 15B,11249,2150000,25,1612500,,78,6/13/2022,Market,BROOKLYN,1,0
CND,440 KENT AVE 20A,11249,1690000,20,1352000,,80,2/11/2022,Market,BROOKLYN,0,0
CND,440 KENT AVE 20E,11249,1510000,40,906000,,58,10/5/2022,Market,BROOKLYN,1,0
CND,440 KENT AVE 3D,11249,2949000,50,1474500,,53,7/19/2022,Market,BROOKLYN,0,0
CND,440 KENT AVE 3C,11249,2525000,20,2020000,,82,8/30/2022,Market,BROOKLYN,0,0
CND,429 KENT AVE TH17,11249,2995000,100,,,0,8/12/2022,Market,BROOKLYN,0,0
CND,429 KENT AVE TH15,11249,3700000,59,1500000,,42,5/10/2022,Market,BROOKLYN,0,0
CND,429 KENT AVE 205,11249,1340000,20,1072000,,77,6/28/2022,Market,BROOKLYN,1,0
CND,429 KENT AVE 306,11249,980000,100,,,0,4/7/2022,Market,BROOKLYN,0,0
CND,429 KENT AVE 316,11249,920000,20,736000,,73,8/19/2022,Market,BROOKLYN,0,0
CND,429 KENT AVE 507,11249,1267000,89,144174,,11,2/10/2022,Market,BROOKLYN,0,0
CND,429 KENT AVE 533,11249,1395000,100,,,0,7/22/2022,Market,BROOKLYN,0,0
CND,429 KENT AVE 638,11249,975000,30,682500,,67,7/29/2022,Market,BROOKLYN,0,0
CND,429 KENT AVE 703,11249,1425000,20,1140000,,79,3/22/2022,Market,BROOKLYN,0,0
CND,60 S 8TH ST 3,11249,5950000,100,3000000,1243000,92,7/21/2022,Market,BROOKLYN,0,0
CND,721 FLUSHING AVE 3A,11206,775000,0,775000,,98,8/16/2022,Market,BROOKLYN,1,0
CND,721 FLUSHING AVE 5B,11206,520000,100,,,0,6/23/2022,Market,BROOKLYN,0,0
CND,721 FLUSHING AVE 6A,11206,750000,30,525000,,65,2/23/2022,Market,BROOKLYN,0,0
CND,135 N 11TH ST 4C,11249,967000,100,,,0,3/14/2022,Market,BROOKLYN,0,0
CND,162 N 12TH ST 3D,11249,3594500,77,821600,,66,8/11/2022,Market,BROOKLYN,0,0
CND,162 N 12TH ST 4C,11249,1005000,20,804000,,71,7/6/2022,Market,BROOKLYN,1,0
CND,223 N 11TH ST 2,11211,1035000,100,,,0,1/24/2022,Market,BROOKLYN,0,0
CND,215 N 11TH ST 2,11211,999000,15,799000,50000,81,2/17/2022,Market,BROOKLYN,1,0
CND,55 BERRY ST 1I,11249,2400000,100,,,0,7/19/2022,Market,BROOKLYN,1,0
CND,55 BERRY ST 2E,11249,1475000,25,1106250,,71,4/28/2022,Market,BROOKLYN,0,0
CND,55 BERRY ST 2F,11249,1950000,20,1560000,,78,6/14/2022,Market,BROOKLYN,0,0
CND,55 BERRY ST 3D,11249,1300000,,,,0,6/29/2022,NonMarket-Family,BROOKLYN,1,0
CND,55 BERRY ST 5D,11249,1500000,83,256275,,8,1/14/2022,Market,BROOKLYN,0,0
CND,55 BERRY ST 6F,11249,2400000,100,,,0,2/11/2022,Market,BROOKLYN,1,0
CND,125 N 10TH ST S5H,11249,1200000,25,900000,,79,7/29/2022,Market,BROOKLYN,0,0
CND,165 N 10TH ST 4B,11211,1285000,40,771000,,73,2/2/2022,Market,BROOKLYN,0,0
CND,165 N 10TH ST 2B,11211,1075000,25,,,0,4/14/2022,Market,BROOKLYN,1,0
CND,214 N 11TH ST 1P,11211,1115000,25,836250,,64,12/9/2022,Market,BROOKLYN,0,0
CND,214 N 11TH ST 3C,11211,1310000,30,917000,,64,1/14/2022,Market,BROOKLYN,0,0
CND,214 N 11TH ST 3J,11211,940000,30,658000,,69,6/2/2022,Market,BROOKLYN,0,0
CND,214 N 11TH ST 6B,11211,1650000,15,1402500,,79,4/5/2022,Market,BROOKLYN,0,0
CND,214 N 11TH ST 6M,11211,1826000,100,,,0,7/25/2022,Market,BROOKLYN,0,0
CND,214 N 11TH ST 6W,11211,2050000,100,,,0,5/11/2022,Market,BROOKLYN,0,0
CND,15 ROEBLING ST 4B,11211,1198000,100,,,0,1/12/2022,Market,BROOKLYN,0,0
CND,72 BERRY ST 1C,11249,1850000,20,1480000,,83,6/21/2022,Market,BROOKLYN,0,0
CND,72 BERRY ST 6B,11249,3600000,100,,,0,9/13/2022,Market,BROOKLYN,0,0
CND,70 BERRY ST 2C,11249,1120000,36,720000,,65,9/1/2022,Market,BROOKLYN,0,0
CND,70 BERRY ST 6A,11249,1128000,65,400000,,36,8/4/2022,Market,BROOKLYN,0,0
CND,70 BERRY ST 6E,11249,1125000,20,900000,,79,9/26/2022,Market,BROOKLYN,0,0
CND,70 BERRY ST 6C,11249,1200000,15,1020000,,44,1/24/2022,Market,BROOKLYN,0,0
CND,135 N 9TH ST 4,11249,1100000,20,880000,,73,3/16/2022,Market,BROOKLYN,0,0
CND,172 N 10TH ST 3C,11211,2425000,100,,,0,12/22/2022,Market,BROOKLYN,0,0
CND,49 N 8TH ST 2A,11249,6944000,100,,,0,1/27/2022,Market,BROOKLYN,0,0
CND,47 N 8TH ST 3F,11249,1500000,87,196943,,13,7/27/2022,Market,BROOKLYN,0,0
CND,212 N 9TH ST 2B,11211,665000,100,,,0,10/6/2022,Market,BROOKLYN,0,0
CND,212 N 9TH ST 3C,11211,925000,25,693750,,72,2/25/2022,Market,BROOKLYN,0,0
CND,212 N 9TH ST 4E,11211,1570000,54,720000,,45,11/22/2022,Market,BROOKLYN,0,0
CND,212 N 9TH ST 5E,11211,1585000,81,296440,,18,3/10/2022,Market,BROOKLYN,0,0
CND,258 N 9TH ST 2,11211,1800000,20,1440000,,72,2/25/2022,Market,BROOKLYN,0,0
CND,136 N 8TH ST 1,11249,1725000,20,1380000,,50,1/10/2022,Market,BROOKLYN,0,0
CND,171 N 7TH ST 3B,11211,1350000,69,415930,,30,9/9/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST TH3,11249,2900000,100,,,0,10/28/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 2P,11249,1375000,100,1100000,,71,9/14/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 2T,11249,950000,100,,,0,12/13/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 3J,11249,1395000,100,,,0,7/7/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 5G,11249,1405000,54,,,0,11/9/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 5AA,11249,1495000,100,,,0,1/6/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 5BB,11249,1530000,100,,,0,2/14/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 6P,11249,1195000,100,,,0,8/9/2022,Market,BROOKLYN,0,1
CND,34 N 7TH ST 6BB,11249,1500000,20,1200000,,68,8/18/2022,Market,BROOKLYN,1,0
CND,34 N 7TH ST 7S,11249,2610000,100,,,0,5/17/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 8I,11249,1405000,100,,,0,12/8/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 8G,11249,1350000,100,,,0,2/1/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 8O,11249,2290000,25,1717500,,80,7/22/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 8W,11249,1330000,100,,,0,8/15/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 9E,11249,2905000,27,2118750,,77,7/14/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 10H,11249,1030000,20,824000,,71,3/7/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 1A,11249,3710000,50,1855000,,51,1/13/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 1F,11249,2900000,100,,,0,2/14/2022,Market,BROOKLYN,0,0
CND,34 N 7TH ST 2G,11249,3900000,100,,,0,6/29/2022,Market,BROOKLYN,0,0
CND,120 N 7TH ST 2A,11249,1305000,100,775000,,68,5/26/2022,Market,BROOKLYN,1,0
CND,22 N 6TH ST 3M,11249,1623000,35,1054950,,68,3/14/2022,Market,BROOKLYN,0,0
CND,22 N 6TH ST 4E,11249,1695000,20,1356000,,72,8/29/2022,Market,BROOKLYN,1,0
CND,22 N 6TH ST 4S,11249,1995000,25,1496250,,72,2/14/2022,Market,BROOKLYN,0,0
CND,22 N 6TH ST 5J,11249,1760000,98,37579,,2,2/16/2022,Market,BROOKLYN,0,0
CND,22 N 6TH ST 8O,11249,920000,100,690000,,67,1/3/2022,Market,BROOKLYN,0,0
CND,22 N 6TH ST 8P,11249,1299000,20,1039200,,72,1/25/2022,Market,BROOKLYN,0,0
CND,22 N 6TH ST 9K,11249,1410000,25,1052000,,68,1/14/2022,Market,BROOKLYN,0,0
CND,22 N 6TH ST 17D,11249,2195000,100,,,0,11/3/2022,Market,BROOKLYN,0,0
CND,22 N 6TH ST 26B,11249,1217500,100,,,0,6/7/2022,Market,BROOKLYN,0,0
CND,22 N 6TH ST 27C,11249,2275000,44,1275000,,32,2/1/2022,Market,BROOKLYN,0,0
CND,22 N 6TH ST 27D,11249,2250000,34,1485000,,68,3/17/2022,Market,BROOKLYN,0,0
CND,22 N 6TH ST 28KL,11249,3175000,100,,,0,9/30/2022,Market,BROOKLYN,0,0
CND,22 N 6TH ST 2D,11249,1550000,100,,,0,2/14/2022,Market,BROOKLYN,0,0
CND,22 N 6TH ST 4F,11249,2850000,20,2280000,,77,1/5/2022,Market,BROOKLYN,0,0
CND,101 N 5TH ST 3D,11249,1400000,20,1120000,,73,2/7/2022,Market,BROOKLYN,0,0
CND,101 N 5TH ST 3E,11249,1460000,62,550000,,36,4/12/2022,Market,BROOKLYN,0,0
CND,101 N 5TH ST 4J,11249,1499000,15,1274150,,39,2/3/2022,Market,BROOKLYN,0,0
CND,211 N 5TH ST 4A,11211,1500000,100,450000,,25,1/24/2022,Market,BROOKLYN,0,0
CND,1 NORTHSIDE PIERS 4E,11249,1805000,20,1444000,89500,79,7/15/2022,Market,BROOKLYN,0,0
CND,1 NORTHSIDE PIERS 11G,11249,2150000,25,1612500,,72,1/12/2022,Market,BROOKLYN,0,0
CND,1 NORTHSIDE PIERS 12C,11249,1200000,81,228244,,19,3/17/2022,Market,BROOKLYN,0,0
CND,1 N PIER 12E,11211,1790000,0,1790000,,100,9/2/2022,Market,BROOKLYN,0,0
CND,1 NORTHSIDE PIERS 9,11249,2088000,30,1461600,,70,8/16/2022,Market,BROOKLYN,0,0
CND,2 NORTHSIDE PIERS 5Q,11249,850000,100,,,0,7/27/2022,Market,BROOKLYN,0,0
CND,2 NORTHSIDE PIERS 5D,11249,830000,20,660000,,71,7/13/2022,Market,BROOKLYN,1,0
CND,2 NORTHSIDE PIERS 9C,11249,1150000,100,,,0,5/23/2022,Market,BROOKLYN,0,0
CND,2 NORTHSIDE PIERS 10A,11249,295000,100,,,0,5/31/2022,Market,BROOKLYN,0,0
CND,2 NORTHSIDE PIERS 16G,11249,1500000,30,1052000,,75,8/17/2022,Market,BROOKLYN,0,0
CND,2 NORTHSIDE PIERS 21N,11249,2125000,25,1590000,,66,4/13/2022,Market,BROOKLYN,0,0
